场景路径,Section名称,轨道序号,轨道名称,轨道类型,剪辑数量
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,31,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,1,dialog lines,1,5
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,6,facial (1),5,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,7,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,8,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,1,dialog lines,1,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,4,animation,4,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,5,facial,5,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,6,facial (1),5,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,7,facial (2),5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,8,lookAt,6,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,9,logic,8,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,10,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,11,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,12,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,13,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,14,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,15,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,16,VFX,15,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,1,dialog lines,1,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,8,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,9,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,11,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,1,dialog lines,1,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,1,dialog lines,1,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_as_hanako_wish,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,1,dialog lines,1,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,4,animation,4,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,5,facial,5,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,8,VFX,15,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,9,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,10,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,11,animation,4,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,12,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,13,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,14,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,15,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,16,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,17,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,18,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,19,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,20,logic,8,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,1,dialog lines,1,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,2,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,8,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,14,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,15,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,16,animation,4,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,17,facial,5,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,18,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,19,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,1,dialog lines,1,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,4,animation,4,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,5,facial,5,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,8,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_angry_mean,13,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,7,logic,8,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,8,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_disturbing_conlusion,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,2,waitress,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,8,bartender,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,10,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,8,waitress,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,14,guard_01,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,15,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,16,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,17,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,18,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_inital_pose,19,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_02,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_03,7,logic,8,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_comment_04,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,1,dialog lines,1,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,8,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,6,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_reaction,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_greeting,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,8,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,11,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_power_conclusion,13,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed_02,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed_02,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_pissed_02,3,idle,3,1
