场景路径,章节名称,轨道名称,轨道类型,Clip,Clip数量
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_good_offert,logic,8,scnbeventsSocketDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,dialog lines,1,toolsDialogLineEventDescriptor,9
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,idle,3,toolsChangeIdleAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,toolsPlaySkAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,toolsPlaySkAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,toolsChangeIdleAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,toolsChangeIdleAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,scnbeventsSocketDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,scnbeventsAttachPropDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,scnbeventsSocketDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,scnbeventsSocketDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,scnbeventsSocketDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,idle,3,scnbeventsStopWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,guard_01,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,lookAt,6,scnbeventsAttachPropDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_conclusion,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,dialog lines,1,toolsDialogLineEventDescriptor,5
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,dialog lines,1,toolsDialogLineEventDescriptor,5
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,dialog lines,1,toolsDialogLineEventDescriptor,5
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,dialog lines,1,toolsDialogLineEventDescriptor,5
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,dialog lines,1,toolsDialogLineEventDescriptor,5
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,facial,5,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,facial (1),5,toolsChangeIdleAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,facial (1),5,toolsChangeIdleAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_inside_fluff,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,dialog lines,1,toolsDialogLineEventDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,dialog lines,1,toolsDialogLineEventDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,dialog lines,1,toolsDialogLineEventDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,dialog lines,1,toolsDialogLineEventDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,dialog lines,1,toolsDialogLineEventDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,dialog lines,1,toolsDialogLineEventDescriptor,6
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,animation,4,toolsPlaySkAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,animation,4,toolsPlaySkAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial,5,toolsPlaySkAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial,5,toolsPlaySkAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial,5,toolsPlaySkAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial,5,toolsPlaySkAnimDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial (1),5,toolsPlaySkAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial (1),5,toolsChangeIdleAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial (1),5,toolsChangeIdleAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial (2),5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,logic,8,scnbeventsAttachPropDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,logic,8,scnbeventsAttachPropDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,VFX,15,scnbeventsVFXEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,VFX,15,scnbeventsVFXEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_power_fluff,VFX,15,scnbeventsVFXEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,dialog lines,1,toolsDialogLineEventDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,dialog lines,1,toolsDialogLineEventDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,idle,3,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,facial,5,toolsChangeIdleAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_getting_out,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,dialog lines,1,toolsDialogLineEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,dialog lines,1,toolsDialogLineEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,dialog lines,1,toolsDialogLineEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,facial,5,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_let_me_hear,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,dialog lines,1,toolsDialogLineEventDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,dialog lines,1,toolsDialogLineEventDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,facial,5,toolsChangeIdleAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_v_doesnt_get_it,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_as_hanako_wish,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,dialog lines,1,toolsDialogLineEventDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,dialog lines,1,toolsDialogLineEventDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,dialog lines,1,toolsDialogLineEventDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,dialog lines,1,toolsDialogLineEventDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,idle,3,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,animation,4,scnbeventsAttachPropDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,animation,4,scnbeventsAttachPropDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,animation,4,toolsPlaySkAnimDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,facial,5,toolsPlaySkAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,facial,5,toolsPlaySkAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,VFX,15,scnbeventsVFXEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,VFX,15,scnbeventsVFXEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,VFX,15,scnbeventsVFXEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,animation,4,toolsPlaySkAnimDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,animation,4,scnbeventsChangeWorkEvent,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,facial,5,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,logic,8,scnbeventsSocketDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_blue_about_hanako,logic,8,scnbeventsSocketDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_shut_up_johnny,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,dialog lines,1,toolsDialogLineEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,dialog lines,1,toolsDialogLineEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,dialog lines,1,toolsDialogLineEventDescriptor,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_what_do_u_mean,lookAt,6,,0
